,path,label,method,duration,tester_id
550,wav2lip_data/video/h264_test/VoCOzuWOgSY/4_24263_24270.mp4,1,4,1.96,3
551,wav2lip_data/video/h264_test/jKAehegqTvg/3_13484_17567.mp4,1,3,2.98,3
552,wav2lip_data/video/h264_test/BT2XlI8oeh0/4_6509_6516.mp4,1,4,1.86,3
553,wav2lip_data/video/h264_test/uzKBGtf0i0M/0_t1080_t1080.mp4,0,0,3.14,3
554,wav2lip_data/video/h264_test/SCEKKHyxgaw/3_20879_23463.mp4,1,3,5.7,3
555,wav2lip_data/video/h264_test/Mt0PiXLvYlU/0_t670_t670.mp4,0,0,2.54,3
556,wav2lip_data/video/h264_test/oKtALHe3Y9Q/4_17758_17777.mp4,1,4,3.62,3
557,wav2lip_data/video/h264_test/UQniNhS6LOY/1_23280_12712.mp4,1,1,4.43,3
558,wav2lip_data/video/h264_test/j7fRIGphgtk/0_t521_t521.mp4,0,0,1.38,3
559,wav2lip_data/video/h264_test/F3OhcpKSUBc/2_t356_t355.mp4,1,2,1.34,3
560,wav2lip_data/video/h264_test/fSOupkS4VVo/0_10026_10026.mp4,0,0,0.94,3
561,wav2lip_data/video/h264_test/56WGgJNBRxQ/2_2232_2237.mp4,1,2,3.59,3
562,wav2lip_data/video/h264_test/raCIUeGUr3s/2_19868_19869.mp4,1,2,5.65,3
563,wav2lip_data/video/h264_test/jggHw5PdQV0/1_t547_t575.mp4,1,1,1.26,3
564,wav2lip_data/video/h264_test/0ygtX2nyexo/3_502_8375.mp4,1,3,1.29,3
565,wav2lip_data/video/h264_test/18uDutylDa4/3_t21_t1242.mp4,1,3,4.09,3
566,wav2lip_data/video/h264_test/VfKWd7iXMSo/3_23947_24671.mp4,1,3,0.83,3
567,wav2lip_data/video/h264_test/AoAbPIbGLUo/4_5140_5132.mp4,1,4,5.84,3
568,wav2lip_data/video/h264_test/JHk9YVjhk7c/1_t548_t1009.mp4,1,1,2.03,3
569,wav2lip_data/video/h264_test/OYfoGTIG7pY/4_t757_t758.mp4,1,4,1.84,3
570,wav2lip_data/video/h264_test/PSlBlZ3hqKc/4_t780_t786.mp4,1,4,6.26,3
571,wav2lip_data/video/h264_test/ESlb3D7AySM/3_9140_24770.mp4,1,3,3.97,3
572,wav2lip_data/video/h264_test/P6w7Eq7YhL8/0_18281_18281.mp4,0,0,1.5,3
573,wav2lip_data/video/h264_test/t2gbcVaZ448/1_t972_t875.mp4,1,1,3.47,3
574,wav2lip_data/video/h264_test/8m5Ebx6nuGE/2_4011_4009.mp4,1,2,3.14,3
575,wav2lip_data/video/h264_test/SQe8cR4Jl10/3_21462_7224.mp4,1,3,1.94,3
576,wav2lip_data/video/h264_test/f6CILJA110Y/3_9406_19260.mp4,1,3,5.08,3
577,wav2lip_data/video/h264_test/cnDEVgxD6QQ/2_7296_7285.mp4,1,2,3.7,3
578,wav2lip_data/video/h264_test/jcp5vvxtEaU/0_t540_t540.mp4,0,0,2.98,3
579,wav2lip_data/video/h264_test/cWcVPpxezE0/3_7665_9160.mp4,1,3,1.77,3
580,wav2lip_data/video/h264_test/V4sSabKqyMU/3_t1092_t377.mp4,1,3,1.6,3
581,wav2lip_data/video/h264_test/LgntY0dOfSc/1_14918_27092.mp4,1,1,2.68,3
582,wav2lip_data/video/h264_test/KfK3eKSkOQA/0_14118_14118.mp4,0,0,5.54,3
583,wav2lip_data/video/h264_test/uJr4wGcLNsA/0_t1047_t1047.mp4,0,0,6.06,3
584,wav2lip_data/video/h264_test/sa0RUmGTCYY/0_20721_20721.mp4,0,0,4.42,3
585,wav2lip_data/video/h264_test/7kkRkhAXZGg/0_t138_t138.mp4,0,0,3.58,3
586,wav2lip_data/video/h264_test/K5wCfYujRdE/2_13968_13965.mp4,1,2,1.35,3
587,wav2lip_data/video/h264_test/rKtmsVa4Kvk/1_20090_15976.mp4,1,1,1.07,3
588,wav2lip_data/video/h264_test/z9sa2ZAqHl0/0_26938_26938.mp4,0,0,2.42,3
589,wav2lip_data/video/h264_test/qWNae7vYK6s/4_t832_t834.mp4,1,4,2.35,3
590,wav2lip_data/video/h264_test/LiUClSItcy0/0_t621_t621.mp4,0,0,1.54,3
591,wav2lip_data/video/h264_test/YraU52j3y8s/4_26643_26642.mp4,1,4,1.66,3
592,wav2lip_data/video/h264_test/SpTGUTSFvf4/2_t938_t936.mp4,1,2,1.51,3
593,wav2lip_data/video/h264_test/53P0aypkpXY/2_2187_2192.mp4,1,2,3.82,3
594,wav2lip_data/video/h264_test/9ebJlcZMx3c/1_4324_3886.mp4,1,1,3.1,3
595,wav2lip_data/video/h264_test/fDV4fDWUo6U/2_9709_9711.mp4,1,2,2.71,3
596,wav2lip_data/video/h264_test/6wNif5SlN08/2_t124_t129.mp4,1,2,0.94,3
597,wav2lip_data/video/h264_test/O6Vayv9FCLM/0_t726_t726.mp4,0,0,2.54,3
598,wav2lip_data/video/h264_test/66koScWSHBU/2_t116_t114.mp4,1,2,0.9,3
599,wav2lip_data/video/h264_test/CFADnhYKDHg/0_7023_7023.mp4,0,0,5.9,3
600,wav2lip_data/video/h264_test/BczB8oqYL0g/4_5915_5914.mp4,1,4,4.75,3
601,wav2lip_data/video/h264_test/HuWMO3M1HVQ/4_12026_12027.mp4,1,4,6.08,3
602,wav2lip_data/video/h264_test/Q0Uo05JoZQo/0_18908_18908.mp4,0,0,3.54,3
603,wav2lip_data/video/h264_test/Ip2SQa50uBI/1_t494_t633.mp4,1,1,5.31,3
604,wav2lip_data/video/h264_test/buHSvs7LFzw/2_6595_6593.mp4,1,2,2.33,3
605,wav2lip_data/video/h264_test/iW4fCwfw1vg/1_13010_12876.mp4,1,1,4.25,3
606,wav2lip_data/video/h264_test/cmpu58yv8Sg/4_t289_t292.mp4,1,4,1.31,3
607,wav2lip_data/video/h264_test/ZJNESMhIxQ0/1_t1251_t377.mp4,1,1,1.6,3
608,wav2lip_data/video/h264_test/bArH8r8jJ4g/0_t244_t244.mp4,0,0,2.26,3
609,wav2lip_data/video/h264_test/0ZfSOArXbGQ/3_t17_t202.mp4,1,3,1.42,3
610,wav2lip_data/video/h264_test/0QVXdEOiCw8/0_t14_t14.mp4,0,0,2.02,3
611,wav2lip_data/video/h264_test/ZJNESMhIxQ0/3_t1266_t828.mp4,1,3,5.37,3
612,wav2lip_data/video/h264_test/DDaldVHUedI/0_t300_t300.mp4,0,0,1.1,3
613,wav2lip_data/video/h264_test/796LfXwzIUk/4_3181_3169.mp4,1,4,4.23,3
614,wav2lip_data/video/h264_test/AO4In7d6XSc/3_t225_t286.mp4,1,3,1.8,3
615,wav2lip_data/video/h264_test/iU1bhHeCkoU/0_12946_12946.mp4,0,0,6.22,3
616,wav2lip_data/video/h264_test/7gkdzkVbuVA/4_t131_t134.mp4,1,4,2.35,3
617,wav2lip_data/video/h264_test/8vNIrPeRGlM/4_t186_t185.mp4,1,4,3.46,3
618,wav2lip_data/video/h264_test/TFvkq4BAvnw/3_22189_8518.mp4,1,3,6.36,3
619,wav2lip_data/video/h264_test/M7KSnq0xkWY/1_t646_t164.mp4,1,1,1.04,3
620,wav2lip_data/video/h264_test/OIlSXRCSBSI/2_t731_t732.mp4,1,2,2.06,3
621,wav2lip_data/video/h264_test/GAMR5RDSLJo/4_t415_t416.mp4,1,4,0.72,3
622,wav2lip_data/video/h264_test/yMWlkJAqKYU/0_t1229_t1229.mp4,0,0,1.3,3
623,wav2lip_data/video/h264_test/Sddb0Khx0yA/0_t905_t905.mp4,0,0,1.42,3
624,wav2lip_data/video/h264_test/iPE2SiCCo0w/4_t507_t504.mp4,1,4,2.39,3
625,wav2lip_data/video/h264_test/E22icGCvGXk/3_t327_t977.mp4,1,3,0.95,3
626,wav2lip_data/video/h264_test/o0VrZPBskpg/3_17365_22967.mp4,1,3,4.22,3
627,wav2lip_data/video/h264_test/ONM4JupBzSE/3_t741_t225.mp4,1,3,1.2,3
628,wav2lip_data/video/h264_test/GAMR5RDSLJo/0_t414_t414.mp4,0,0,1.06,3
629,wav2lip_data/video/h264_test/XESFPEFpHt4/4_t1178_t1177.mp4,1,4,1.23,3
630,wav2lip_data/video/h264_test/AJYRJ92g4GI/0_5069_5069.mp4,0,0,1.62,3
631,wav2lip_data/video/h264_test/FcmSmAwPkxg/3_t368_t327.mp4,1,3,0.96,3
632,wav2lip_data/video/h264_test/UqyOedEHIrw/0_23292_23292.mp4,0,0,1.86,3
633,wav2lip_data/video/h264_test/bCGlWQnzDVE/2_5852_5855.mp4,1,2,1.98,3
634,wav2lip_data/video/h264_test/IPBCxlxSSVk/3_t497_t977.mp4,1,3,0.95,3
635,wav2lip_data/video/h264_test/NqOjj1FCcVY/2_t713_t718.mp4,1,2,6.27,3
636,wav2lip_data/video/h264_test/jobYTQTgeUE/0_13594_13594.mp4,0,0,5.94,3
637,wav2lip_data/video/h264_test/vXPJVwwEmiM/1_t1139_t227.mp4,1,1,1.46,3
638,wav2lip_data/video/h264_test/70VZ1SOzSnc/3_3129_11017.mp4,1,3,3.58,3
639,wav2lip_data/video/h264_test/SeJwaOCYWwM/1_20948_18370.mp4,1,1,2.4,3
640,wav2lip_data/video/h264_test/LiUClSItcy0/0_t626_t626.mp4,0,0,4.94,4
641,wav2lip_data/video/h264_test/OIlSXRCSBSI/4_t731_t732.mp4,1,4,2.06,4
642,wav2lip_data/video/h264_test/rP7nmdDA1Fg/1_t872_t432.mp4,1,1,2.64,4
643,wav2lip_data/video/h264_test/8m5Ebx6nuGE/4_4011_4009.mp4,1,4,3.14,4
644,wav2lip_data/video/h264_test/uJr4wGcLNsA/2_t1046_t1049.mp4,1,2,2.84,4
645,wav2lip_data/video/h264_test/GcJxRqTs5nk/0_10469_10469.mp4,0,0,1.22,4
646,wav2lip_data/video/h264_test/p7YRnLbmLGs/0_18292_18292.mp4,0,0,1.82,4
647,wav2lip_data/video/h264_test/JcJ3MfJNm6g/1_t531_t225.mp4,1,1,1.2,4
648,wav2lip_data/video/h264_test/V4sSabKqyMU/3_t1095_t837.mp4,1,3,2.53,4
649,wav2lip_data/video/h264_test/JHk9YVjhk7c/3_t548_t1009.mp4,1,3,2.03,4
650,wav2lip_data/video/h264_test/DnbC2Tii0S8/0_8214_8214.mp4,0,0,1.38,4
651,wav2lip_data/video/h264_test/9o2CRjTRKIA/4_4418_4414.mp4,1,4,5.76,4
652,wav2lip_data/video/h264_test/Q80MfH7xPPE/2_18969_18977.mp4,1,2,3.21,4
653,wav2lip_data/video/h264_test/YMyofREc5Jk/1_26505_26942.mp4,1,1,4.37,4
654,wav2lip_data/video/h264_test/GAMR5RDSLJo/0_t417_t417.mp4,0,0,3.1,4
655,wav2lip_data/video/h264_test/AoAbPIbGLUo/4_5131_5135.mp4,1,4,3.53,4
656,wav2lip_data/video/h264_test/KfK3eKSkOQA/1_14121_11894.mp4,1,1,3.94,4
657,wav2lip_data/video/h264_test/P6w7Eq7YhL8/1_18287_22976.mp4,1,1,4.81,4
658,wav2lip_data/video/h264_test/cnDEVgxD6QQ/4_7296_7285.mp4,1,4,3.7,4
659,wav2lip_data/video/h264_test/dsfROmgVN5U/1_8407_7663.mp4,1,1,5.86,4
660,wav2lip_data/video/h264_test/LIckScLypGA/2_t618_t619.mp4,1,2,1.26,4
661,wav2lip_data/video/h264_test/OzA6jRYjVQs/1_t763_t574.mp4,1,1,2.62,4
662,wav2lip_data/video/h264_test/XESFPEFpHt4/0_t1176_t1176.mp4,0,0,0.98,4
663,wav2lip_data/video/h264_test/7ZymFMmpOa0/4_t159_t160.mp4,1,4,2.06,4
664,wav2lip_data/video/h264_test/Sv5QitqbxJw/3_t953_t659.mp4,1,3,4.46,4
665,wav2lip_data/video/h264_test/58eTdyeVwbA/1_2262_4499.mp4,1,1,5.68,4
666,wav2lip_data/video/h264_test/jPf0LjZAS14/1_t557_t206.mp4,1,1,1.34,4
667,wav2lip_data/video/h264_test/5K57kcs15DY/4_2462_2458.mp4,1,4,5.19,4
668,wav2lip_data/video/h264_test/NqOjj1FCcVY/4_t713_t718.mp4,1,4,6.27,4
669,wav2lip_data/video/h264_test/FFG2rilqT2g/1_t375_t533.mp4,1,1,2.62,4
670,wav2lip_data/video/h264_test/UUqr4P7P3gM/0_23460_23460.mp4,0,0,5.98,4
671,wav2lip_data/video/h264_test/3uSQlcGCHUU/2_t85_t79.mp4,1,2,4.86,4
672,wav2lip_data/video/h264_test/Gmai4zkKNcM/0_t425_t425.mp4,0,0,1.74,4
673,wav2lip_data/video/h264_test/f6CILJA110Y/4_9411_9413.mp4,1,4,4.3,4
674,wav2lip_data/video/h264_test/Ysxz5Ug70G0/2_26719_26714.mp4,1,2,1.98,4
675,wav2lip_data/video/h264_test/B4xOFsygwr4/1_5677_19180.mp4,1,1,2.57,4
676,wav2lip_data/video/h264_test/SaouBn7IKIo/1_t903_t178.mp4,1,1,1.64,4
677,wav2lip_data/video/h264_test/1bnzVjOJ6NM/1_t38_t635.mp4,1,1,1.63,4
678,wav2lip_data/video/h264_test/AQ8cpjEdpmI/1_5211_1789.mp4,1,1,2.43,4
679,wav2lip_data/video/h264_test/KvvjDOtS2sw/3_t588_t1054.mp4,1,3,0.86,4
680,wav2lip_data/video/h264_test/V1yW5IsnSjo/0_t1087_t1087.mp4,0,0,1.78,4
681,wav2lip_data/video/h264_test/nCg2NcGYu34/3_t701_t567.mp4,1,3,2.48,4
682,wav2lip_data/video/h264_test/gwPoM7lGYHw/2_11070_11077.mp4,1,2,1.06,4
683,wav2lip_data/video/h264_test/0Fi83BHQsMA/1_t0_t307.mp4,1,1,1.54,4
684,wav2lip_data/video/h264_test/IMTcuU0KLSw/2_12649_12662.mp4,1,2,2.21,4
685,wav2lip_data/video/h264_test/qtOIh93Hvuw/2_19547_19545.mp4,1,2,2.02,4
686,wav2lip_data/video/h264_test/LgntY0dOfSc/3_14918_27092.mp4,1,3,2.68,4
687,wav2lip_data/video/h264_test/bSiGZPtWXzE/3_6427_13918.mp4,1,3,3.37,4
688,wav2lip_data/video/h264_test/tTvIEUGCigk/0_22561_22561.mp4,0,0,2.7,4
689,wav2lip_data/video/h264_test/O6Vayv9FCLM/0_t727_t727.mp4,0,0,1.46,4
690,wav2lip_data/video/h264_test/eqsXcSaefKI/0_t338_t338.mp4,0,0,1.34,4
691,wav2lip_data/video/h264_test/6wNif5SlN08/2_t127_t123.mp4,1,2,1.34,4
692,wav2lip_data/video/h264_test/xTkKSJSqUSI/0_t1195_t1195.mp4,0,0,2.14,4
693,wav2lip_data/video/h264_test/7ZWTG0SeCEg/1_3704_12989.mp4,1,1,1.66,4
694,wav2lip_data/video/h264_test/S7SXH1CBzGw/3_20644_24238.mp4,1,3,2.83,4
695,wav2lip_data/video/h264_test/q2gO4DKVpa8/2_t805_t804.mp4,1,2,2.36,4
696,wav2lip_data/video/h264_test/ktOeFgmdIAo/0_14492_14492.mp4,0,0,6.02,4
697,wav2lip_data/video/h264_test/7DLzXAjscXk/2_3280_3317.mp4,1,2,4.46,4
698,wav2lip_data/video/h264_test/buHSvs7LFzw/4_6595_6593.mp4,1,4,2.33,4
699,wav2lip_data/video/h264_test/Ip2SQa50uBI/3_t494_t633.mp4,1,3,5.31,4
700,wav2lip_data/video/h264_test/NL0uxDscjdo/2_t707_t706.mp4,1,2,2.26,4
701,wav2lip_data/video/h264_test/56WGgJNBRxQ/2_2233_2235.mp4,1,2,6.59,4
702,wav2lip_data/video/h264_test/XFnGhrCS3Gs/0_t1182_t1182.mp4,0,0,1.66,4
703,wav2lip_data/video/h264_test/8s3bdVxuFBs/2_4109_4120.mp4,1,2,1.64,4
704,wav2lip_data/video/h264_test/F3OhcpKSUBc/4_t356_t355.mp4,1,4,1.34,4
705,wav2lip_data/video/h264_test/j7fRIGphgtk/0_t520_t520.mp4,0,0,3.54,4
706,wav2lip_data/video/h264_test/3lxyiS3CGrk/4_1442_1443.mp4,1,4,3.14,4
707,wav2lip_data/video/h264_test/UQniNhS6LOY/3_23280_12712.mp4,1,3,4.43,4
708,wav2lip_data/video/h264_test/iP9QFSlBOyA/1_12712_21722.mp4,1,1,4.14,4
709,wav2lip_data/video/h264_test/SeJwaOCYWwM/3_20948_18370.mp4,1,3,2.4,4
710,wav2lip_data/video/h264_test/Mt0PiXLvYlU/0_t671_t671.mp4,0,0,4.26,4
711,wav2lip_data/video/h264_test/raCIUeGUr3s/4_19868_19869.mp4,1,4,5.65,4
712,wav2lip_data/video/h264_test/SwiaaqKdtjw/1_21810_22736.mp4,1,1,6.32,4
713,wav2lip_data/video/h264_test/iCvmsMzlF7o/2_12332_12337.mp4,1,2,2.89,4
714,wav2lip_data/video/h264_test/uzKBGtf0i0M/2_t1077_t1081.mp4,1,2,1.65,4
715,wav2lip_data/video/h264_test/bCGlWQnzDVE/4_5852_5855.mp4,1,4,1.98,4
716,wav2lip_data/video/h264_test/LLmhQmicusM/1_15044_6658.mp4,1,1,4.43,4
717,wav2lip_data/video/h264_test/E22icGCvGXk/3_t326_t788.mp4,1,3,2.92,4
718,wav2lip_data/video/h264_test/Sbm98rrVZzE/1_t904_t224.mp4,1,1,0.84,4
719,wav2lip_data/video/h264_test/BQZKs75RMqM/0_t255_t255.mp4,0,0,3.02,4
720,wav2lip_data/video/h264_test/7OMLSs8t1ng/0_t147_t147.mp4,0,0,3.54,4
721,wav2lip_data/video/h264_test/SN7wO06Yz1E/4_t930_t929.mp4,1,4,1.18,4
722,wav2lip_data/video/h264_test/vzKA1y3cdYI/2_24591_24581.mp4,1,2,1.64,4
723,wav2lip_data/video/h264_test/fDV4fDWUo6U/4_9709_9711.mp4,1,4,2.71,4
724,wav2lip_data/video/h264_test/3r1IPsldbBg/3_t75_t851.mp4,1,3,1.98,4
725,wav2lip_data/video/h264_test/1PNX6MSdVsk/2_t45_t47.mp4,1,2,3.18,4
726,wav2lip_data/video/h264_test/9ebJlcZMx3c/3_4324_3886.mp4,1,3,3.1,4
727,wav2lip_data/video/h264_test/vXPJVwwEmiM/2_t1140_t1141.mp4,1,2,1.63,4
728,wav2lip_data/video/h264_test/w1TBZhdSsN0/0_24662_24662.mp4,0,0,3.5,4
729,wav2lip_data/video/h264_test/53P0aypkpXY/4_2187_2192.mp4,1,4,3.82,4
730,wav2lip_data/video/h264_test/SpTGUTSFvf4/4_t938_t936.mp4,1,4,1.51,4
731,wav2lip_data/video/h264_test/66koScWSHBU/4_t116_t114.mp4,1,4,0.9,4
732,wav2lip_data/video/h264_test/ONM4JupBzSE/4_t742_t743.mp4,1,4,2.05,4
733,wav2lip_data/video/h264_test/uL5XUwfkxZw/4_t1057_t1056.mp4,1,4,1.94,4
734,wav2lip_data/video/h264_test/ZaSFy6RX3aE/2_26952_26954.mp4,1,2,5.93,4
735,wav2lip_data/video/h264_test/qWNae7vYK6s/4_t835_t833.mp4,1,4,1.22,4
736,wav2lip_data/video/h264_test/n3kNlFMXslo/0_t686_t686.mp4,0,0,4.02,4
737,wav2lip_data/video/h264_test/o0q3veMwv6A/0_17334_17334.mp4,0,0,2.02,4
738,wav2lip_data/video/h264_test/rKtmsVa4Kvk/3_20090_15976.mp4,1,3,1.07,4
739,wav2lip_data/video/h264_test/p49rv25dx0g/1_18172_19196.mp4,1,1,3.39,4
740,wav2lip_data/video/h264_test/b64qvG2Jgro/1_5698_8281.mp4,1,1,6.02,4
741,wav2lip_data/video/h264_test/5P04stEjJ9E/1_t107_t286.mp4,1,1,1.8,4
742,wav2lip_data/video/h264_test/01GWGmg5jn8/2_16_25.mp4,1,2,1.17,4
743,wav2lip_data/video/h264_test/7kkRkhAXZGg/0_t139_t139.mp4,0,0,2.02,4
744,wav2lip_data/video/h264_test/18uDutylDa4/3_t20_t812.mp4,1,3,1.62,4
745,wav2lip_data/video/h264_test/3OgsRa7VDtI/1_t72_t588.mp4,1,1,0.99,4
746,wav2lip_data/video/h264_test/0ygtX2nyexo/4_507_494.mp4,1,4,6.95,4
747,wav2lip_data/video/h264_test/7Mqse6SLOds/2_3410_3412.mp4,1,2,5.61,4
748,wav2lip_data/video/h264_test/RDSSLJG7oi8/1_t847_t566.mp4,1,1,6.5,4
749,wav2lip_data/video/h264_test/jggHw5PdQV0/3_t547_t575.mp4,1,3,1.26,4
750,wav2lip_data/video/h264_test/iPE2SiCCo0w/4_t502_t503.mp4,1,4,1.42,4
751,wav2lip_data/video/h264_test/kYXiegTXsEs/2_14600_14622.mp4,1,2,2.9,4
752,wav2lip_data/video/h264_test/xTkKSJSqUSI/3_t1211_t709.mp4,1,3,1.93,4
753,wav2lip_data/video/h264_test/shG0ezBeeJc/3_t924_t509.mp4,1,3,2.49,4
754,wav2lip_data/video/h264_test/UAj1hsXp18c/2_t1037_t1030.mp4,1,2,1.9,4
755,wav2lip_data/video/h264_test/UAj1hsXp18c/4_t1038_t1025.mp4,1,4,2.54,4
756,wav2lip_data/video/h264_test/K5wCfYujRdE/4_13968_13965.mp4,1,4,1.35,4
757,wav2lip_data/video/h264_test/ClfBxWPkBKU/2_t282_t284.mp4,1,2,2.7,4
758,wav2lip_data/video/h264_test/t7Xr3AsBEK4/4_t975_t980.mp4,1,4,2.51,4
759,wav2lip_data/video/h264_test/9SQYDFiWnSs/0_4492_4492.mp4,0,0,3.78,4
760,wav2lip_data/video/h264_test/AJYRJ92g4GI/0_5070_5070.mp4,0,0,4.42,4
761,wav2lip_data/video/h264_test/kyaiTGmwxnU/1_14583_19029.mp4,1,1,6.11,4
762,wav2lip_data/video/h264_test/YWBwsS3lkXU/1_26756_1243.mp4,1,1,4.88,4
763,wav2lip_data/video/h264_test/uHRG3Vr9qyI/0_22975_22975.mp4,0,0,1.3,4
764,wav2lip_data/video/h264_test/akiQuyhXR8o/2_t223_t219.mp4,1,2,1.57,4
765,wav2lip_data/video/h264_test/sWN13pKVp9s/2_21847_21811.mp4,1,2,4.47,4
766,wav2lip_data/video/h264_test/GMynksvCcUI/3_t433_t1242.mp4,1,3,4.14,4
767,wav2lip_data/video/h264_test/nU5gOr1cSxU/3_17160_9574.mp4,1,3,3.01,4
768,wav2lip_data/video/h264_test/VS5CCbyap5Q/1_24376_1869.mp4,1,1,1.88,4
769,wav2lip_data/video/h264_test/ZJNESMhIxQ0/4_t1259_t1265.mp4,1,4,1.86,4
770,wav2lip_data/video/h264_test/Li4S1yyrsTI/4_t611_t613.mp4,1,4,2.97,4
771,wav2lip_data/video/h264_test/FxtSMZKMdes/2_t398_t397.mp4,1,2,2.1,4
772,wav2lip_data/video/h264_test/c2tOp7OxyQ8/2_6842_6791.mp4,1,2,2.74,4
773,wav2lip_data/video/h264_test/QeIrdqU0o9s/4_t813_t811.mp4,1,4,3.74,4
774,wav2lip_data/video/h264_test/JzLiCBCbAMY/0_13906_13906.mp4,0,0,3.38,4
775,wav2lip_data/video/h264_test/M7KSnq0xkWY/3_t646_t164.mp4,1,3,1.04,4
776,wav2lip_data/video/h264_test/wmMrZyVANUo/1_t1160_t203.mp4,1,1,1.39,4
777,wav2lip_data/video/h264_test/YsUAEFJsOdA/4_26692_26698.mp4,1,4,5.21,4
778,wav2lip_data/video/h264_test/iW4fCwfw1vg/3_13010_12876.mp4,1,3,4.25,4
779,wav2lip_data/video/h264_test/k2hQL9Zrokk/2_t577_t578.mp4,1,2,1.38,4
780,wav2lip_data/video/h264_test/TScetimMBL8/3_t1008_t346.mp4,1,3,1.19,4
781,wav2lip_data/video/h264_test/gVfgkFaswn4/2_t445_t446.mp4,1,2,4.12,4
782,wav2lip_data/video/h264_test/ZJNESMhIxQ0/1_t1266_t828.mp4,1,1,5.37,4
783,wav2lip_data/video/h264_test/9RMx31GnNXY/4_t205_t204.mp4,1,4,2.85,4
784,wav2lip_data/video/h264_test/hgWie9dnssU/2_11664_11671.mp4,1,2,5.98,4
785,wav2lip_data/video/h264_test/vhVWzkbAW4I/4_t1119_t1118.mp4,1,4,4.77,4
786,wav2lip_data/video/h264_test/wAIP6fI0NAI/0_24849_24849.mp4,0,0,2.98,4
787,wav2lip_data/video/h264_test/t2gbcVaZ448/2_t971_t973.mp4,1,2,3.03,4
788,wav2lip_data/video/h264_test/JFQLvbVJVMg/1_t543_t246.mp4,1,1,1.77,4
789,wav2lip_data/video/h264_test/t1owaS144N4/0_21963_21963.mp4,0,0,2.06,4
790,wav2lip_data/video/h264_test/tiSiSM3pk5M/4_t1001_t1002.mp4,1,4,1.23,4
791,wav2lip_data/video/h264_test/aqhzFd4NUPI/4_5285_5277.mp4,1,4,2.05,4
792,wav2lip_data/video/h264_test/3icoSeGqQtY/2_1427_1412.mp4,1,2,2.23,4
793,wav2lip_data/video/h264_test/ZnCSUBmeRxw/0_t1272_t1272.mp4,0,0,4.18,4
794,wav2lip_data/video/h264_test/CyKmpyYy14k/0_7774_7774.mp4,0,0,4.38,4
795,wav2lip_data/video/h264_test/RplnSVTzvnU/3_t875_t325.mp4,1,3,3.48,4
796,wav2lip_data/video/h264_test/mgcjr1yz7ow/1_t648_t196.mp4,1,1,0.98,4
797,wav2lip_data/video/h264_test/DDaldVHUedI/0_t301_t301.mp4,0,0,2.38,4
798,wav2lip_data/video/h264_test/Sa27SUR0Mlo/2_t900_t894.mp4,1,2,2.18,4
799,wav2lip_data/video/h264_test/CFADnhYKDHg/0_7024_7024.mp4,0,0,6.18,4
800,wav2lip_data/video/h264_test/p49rv25dx0g/2_18151_18202.mp4,1,2,4.7,5
801,wav2lip_data/video/h264_test/oAl82gFMZis/1_17557_10009.mp4,1,1,6.24,5
802,wav2lip_data/video/h264_test/PYHd7rpOTe8/1_t803_t164.mp4,1,1,1.04,5
803,wav2lip_data/video/h264_test/9OECsmMont4/1_4434_9494.mp4,1,1,6.51,5
804,wav2lip_data/video/h264_test/7Z9xCX4ifJo/2_3695_3694.mp4,1,2,3.54,5
805,wav2lip_data/video/h264_test/KfK3eKSkOQA/3_14121_11894.mp4,1,3,3.94,5
806,wav2lip_data/video/h264_test/5P04stEjJ9E/3_t107_t286.mp4,1,3,1.8,5
807,wav2lip_data/video/h264_test/ROgFmb3oTLo/2_t867_t868.mp4,1,2,2.39,5
808,wav2lip_data/video/h264_test/GAMR5RDSLJo/0_t411_t411.mp4,0,0,1.38,5
809,wav2lip_data/video/h264_test/mgcjr1yz7ow/2_t652_t655.mp4,1,2,2.41,5
810,wav2lip_data/video/h264_test/wmMrZyVANUo/1_t1159_t329.mp4,1,1,1.92,5
811,wav2lip_data/video/h264_test/TScetimMBL8/3_t1005_t551.mp4,1,3,3.66,5
812,wav2lip_data/video/h264_test/YMyofREc5Jk/3_26505_26942.mp4,1,3,4.37,5
813,wav2lip_data/video/h264_test/01GWGmg5jn8/2_17_18.mp4,1,2,2.08,5
814,wav2lip_data/video/h264_test/CbS6PPBJJB8/0_6954_6954.mp4,0,0,0.9,5
815,wav2lip_data/video/h264_test/18uDutylDa4/4_t25_t26.mp4,1,4,1.14,5
816,wav2lip_data/video/h264_test/3icoSeGqQtY/3_1421_18123.mp4,1,3,2.45,5
817,wav2lip_data/video/h264_test/o0q3veMwv6A/0_17339_17339.mp4,0,0,6.1,5
818,wav2lip_data/video/h264_test/04SEzifEsGg/1_34_5224.mp4,1,1,0.88,5
819,wav2lip_data/video/h264_test/n3kNlFMXslo/0_t684_t684.mp4,0,0,2.18,5
820,wav2lip_data/video/h264_test/6wNif5SlN08/3_t126_t559.mp4,1,3,2.36,5
821,wav2lip_data/video/h264_test/LiUClSItcy0/0_t623_t623.mp4,0,0,1.22,5
822,wav2lip_data/video/h264_test/uJr4wGcLNsA/2_t1050_t1045.mp4,1,2,1.72,5
823,wav2lip_data/video/h264_test/bS6SiVz1R0o/0_t256_t256.mp4,0,0,1.58,5
824,wav2lip_data/video/h264_test/SSzRfSJTNW4/2_t951_t950.mp4,1,2,3.55,5
